s.no,EQ,Social_Search_Impressions,Social_Search_Working_cost,Digital_Impressions,Digital_Working_cost,Print_Impressions.Ads40,Print_Working_Cost.Ads50,OOH_Impressions,OOH_Working_Cost,SOS_pct,Digital_Impressions_pct,CCFOT,Median_Temp,Median_Rainfall,Fuel_Price,Inflation,Trade_Invest,Brand_Equity,Avg_EQ_Price,Any_Promo_pct_ACV,Any_Feat_pct_ACV,Any_Disp_pct_ACV,EQ_Base_Price,Est_ACV_Selling,pct_ACV,Avg_no_of_Items,pct_PromoMarketDollars_Category,RPI_Category,Magazine_Impressions_pct,TV_GRP,Competitor1_RPI,Competitor2_RPI,Competitor3_RPI,Competitor4_RPI,EQ_Category,EQ_Subcategory,pct_PromoMarketDollars_Subcategory,RPI_Subcategory
8124,123.7513898,29662358,19158,7094006,236993,265782,12076,672044823,2918732,15,50,70,58,0.39516,8.317,0.056966,6624,43.15,57.4,3.845,4.81,2.93,1.425,656025987,42.75,2.4613,0.13069,36.684,29.24,31.83,100.98,32.83,48.6,72.4,3318169,745865,0.1146,48.8
8125,26.76043341,8883334,101419,9936569,299561,154930,17340,428863552,1181901,41,36,73,45,0.42174,8.981,0.033989,9441,43.57,54.42,8.993,1.93,1.09,1.467,810198852,14.11,2.834,0.31351,38.118,69.8,42.21,110.91,41.72,44.35,72.39,2246461,893382,0.0668,43.06
8126,107.7354579,20171163,122348,1612245,64763,145096,66268,546294419,544638,14,15,97,44,0.16896,7.976,0.051079,5668,43.53,46.19,5.586,3.83,2.065,1.56,877230478,37.48,2.5148,0.36231,36.088,64.38,45.24,100.75,40.89,45.17,66.45,7699602,560927,0.0791,32.57
8127,277.7784946,27036270,56557,12409054,71781,104074,119040,787640887,2006762,37,31,63,40,0.07942,8.341,0.109375,2456,43.11,54.61,7.366,3.53,0.355,1.654,644279151,43.06,2.7094,0.24913,38.737,28.16,37,104.74,38.09,44.47,71.21,2870952,891713,0.3709,34.78
8128,6.760022843,16631663,41560,4975924,414086,80809,75492,293564962,1383372,4,22,37,70,0.28683,7.821,0.021279,6887,43.72,54.89,0.747,1.91,2.216,1.53,578779739,24.07,2.8551,0.04658,43.168,72.61,28.65,99.08,33.5,44.54,78.89,1545670,536828,0.3446,44.02
8129,73.94264291,4790274,66524,2537486,374445,142416,144823,67619274,2083161,2,13,95,55,0.88215,8.927,0.069962,9107,42.84,46.19,7.474,5.2,0.913,1.606,544647467,21.23,2.6668,0.35264,36.579,44.98,17.29,95.83,42.92,46.89,63.12,1273895,656939,0.1695,46.17
8130,28.12825408,2733748,56713,12548929,244029,100903,12272,787212971,1292915,1,50,16,72,0.75179,8.136,0.021491,8573,43.06,57.02,1.889,5.32,3.335,1.555,444844506,19.18,2.3954,0.28707,42.951,27.4,39.37,106.46,40.85,44.06,63.1,6088558,241297,0.302,31.89
8131,127.063816,3836940,11857,12137312,40923,65292,124089,595711679,879689,47,44,74,40,0.80661,8.595,0.095801,5080,42.96,44.24,4.819,4.21,4.048,1.45,675084857,21.18,2.6679,0.12338,40.046,68.8,18.87,119.93,32.93,42.94,69.4,10139211,353169,0.194,37.21
8132,60.77323534,4417350,44274,9836223,14262,159414,62126,458992376,2948026,37,46,32,38,0.45794,7.54,0.118303,4212,42.62,43.03,15.972,2.26,2.088,1.559,642566108,44.34,2.7925,0.08996,39.794,50.89,26.25,113.36,37.64,48.34,62.63,11726236,856706,0.0562,32.35
8133,54.99297393,30915527,102085,5921208,109105,135114,115365,304704314,3632969,20,16,22,61,0.94543,8.668,0.039074,3427,42.65,47.3,9.629,4.31,3.821,1.66,295394282,28.46,2.5608,0.06923,45.422,75.38,12.53,110.73,39.64,44.77,61.92,4546313,426747,0.0717,38.6
8134,694.3752796,13648846,123356,12138838,192802,138778,30616,830855297,543080,45,23,26,45,0.89227,8.331,0.035323,3216,42.69,43.52,13.888,4.68,1.791,1.564,863137236,18.6,2.2995,0.44257,42.581,48.85,38.06,107.66,45.4,44.95,63.45,6424509,339232,0.3347,32.25
8135,409.1044605,17039553,53576,12058888,63980,120967,155438,733095782,652731,8,14,62,67,0.6924,9.141,0.096731,3622,42.74,43.43,4.794,5.42,4.074,1.679,524673353,35.19,2.2785,0.3935,38.863,75.36,15.55,103.72,39.48,43.92,69.63,3013816,542671,0.1114,34.54
8136,219.9609961,31055961,110907,1142449,311418,315801,60492,741440794,2416169,2,19,57,52,0.10737,8.427,0.044715,5034,43.03,49.21,7.325,5.16,2.704,1.499,529153914,27.18,2.8101,0.39438,43.094,36.91,43.6,115.81,33.98,49.16,72.9,4044716,867163,0.2133,32.88
8137,8.746263078,4186730,78914,1725966,147970,286477,10834,525953836,2242948,38,36,49,59,0.53454,9.299,0.041441,3490,42.7,59.61,12.658,1.97,2.234,1.527,778512139,27.63,2.33,0.08478,45.601,21.95,27.32,109.16,42.63,49.2,62.91,5802518,803783,0.0477,36.95
8138,1560.874633,28337282,19603,8927223,216535,245891,64586,427973357,1784904,8,45,23,77,0.40238,7.439,0.088417,5163,42.72,54.57,14.128,3.6,0.684,1.441,246981063,19.19,2.3084,0.28667,39.641,74.58,14.65,108.18,45.34,43.62,72.86,8620757,531369,0.2358,33.14
8139,20.46078261,13951773,22837,11254198,85498,235150,178867,539987040,2994241,22,23,50,75,0.01141,8.073,0.129038,7216,43.26,48.99,9.901,5.39,0.828,1.543,350204443,42.33,2.878,0.18465,45.515,43.6,41.4,95.89,43.99,46.52,66.73,5099128,869983,0.2432,35.73
8140,443.9001453,17726517,82505,4833417,16877,248233,169097,705269219,1350786,41,22,89,44,0.45382,8.362,0.042197,3860,42.61,57.77,9.551,3.82,0.434,1.657,788952959,32.35,2.5583,0.14853,42.496,45.5,17.8,115.33,36.65,43.3,71.63,8668894,719257,0.2824,32.06
8141,152.0038894,4640870,15835,459929,404129,64106,140190,84537916,466862,6,42,29,40,0.45394,8.878,0.108587,7102,42.65,49.64,1.561,3.59,2.808,1.521,738069911,19.34,2.4717,0.16741,42.749,31.64,41.42,106.24,35.81,48.22,73.47,5927485,773231,0.1732,32.31
8142,405.6339854,11941463,64916,10776128,251126,179436,54094,234600750,806729,38,26,14,66,0.89136,9.527,0.053299,7948,43.49,51.74,13.447,2.88,1.86,1.542,856682574,38.45,2.4472,0.34201,42.686,27.72,25.98,93.19,32.79,49.05,73.04,2486573,704142,0.2388,44.8
8143,525.3652933,36697183,94082,1528519,397040,76273,53658,789969251,3535019,24,30,22,45,0.14898,9.572,0.091875,8234,42.96,48.47,10.125,1.88,1.54,1.597,291850131,30.84,2.4849,0.37053,36.702,68.09,40.47,99.91,32.94,47.51,68.69,5962144,728951,0.1299,35.35
8144,696.4331933,16962073,108187,4057806,385231,83495,108924,158019176,1878076,14,8,25,74,0.56443,7.264,0.123494,3705,43.34,44.86,7.543,2.38,2.198,1.517,790868245,43.22,2.68,0.34623,41.478,70.68,26.37,103.21,33.7,46.11,76.96,3618493,857969,0.1096,36.97
8145,2.837592969,19155252,31316,11385782,150044,254067,104840,815269550,3338780,32,4,71,49,0.14258,9.582,0.08498,2183,42.58,58.84,4.023,4.57,3.067,1.612,577816879,20.19,2.4777,0.05948,42.855,34.51,43.35,108.57,40.43,48.37,69.14,2121437,215554,0.0899,31.51
8146,413.9935422,27671655,57896,6896542,272031,168636,36079,620197052,1908943,5,40,43,60,0.79998,7.52,0.092563,6967,43.26,48.21,8.2,2.17,0.356,1.485,405022251,19.71,2.8537,0.22949,36.833,43.02,35.62,118.21,44.46,44.65,63.21,5494388,274611,0.1167,43.49
8147,332.2103185,31365827,35911,12105570,182741,181080,84253,149444819,3296904,37,29,66,40,0.88902,9.199,0.113216,7872,43.76,56.32,3.674,2.72,2.023,1.46,316370837,45.59,2.543,0.02707,45.069,55.99,33.8,95.86,41.13,48.98,77.55,9086490,498615,0.1716,44.83
8148,63.45023248,15126426,106635,12603625,322176,177688,120055,787368830,2435010,32,11,50,78,0.35358,8.974,0.030829,5100,42.83,53.84,4.55,5.27,0.312,1.449,395403251,28.85,2.6536,0.23593,41.597,24.13,35.99,95.17,39.85,49.3,65.36,3390854,352262,0.2731,43.02
8149,10.13258097,22250363,86442,9007980,212481,124372,108863,289958840,615507,10,8,18,40,0.24433,9.154,0.041778,3849,43.84,45.25,15.872,5.22,0.242,1.571,700480443,25.31,2.263,0.22062,35.815,57.51,35.57,105.06,44.69,45.58,69.29,2545576,217638,0.073,47.38
8150,44.98590356,29797812,29452,2058962,250095,237481,126593,696862171,546442,34,36,71,47,0.56227,7.833,0.055298,5416,43.53,44.23,16.651,4.8,0.603,1.415,747204493,38.6,2.561,0.02615,36.698,72.39,34.15,101.4,34.04,47.07,74.32,1377357,824269,0.3271,33.65
8151,121.2538728,28473620,70808,6251619,60240,300242,13005,431139214,3706781,41,36,66,45,0.41581,9.788,0.040839,7866,43.69,53.76,4.919,1.91,0.479,1.501,718081284,31.82,2.7103,0.06119,43.172,41.02,34.79,99.36,42.77,45.47,70.46,2564758,882587,0.3621,47.16
8152,1141.806782,34460915,74407,2975498,408221,183949,31815,202033514,2574491,29,45,90,42,0.22839,7.304,0.11572,5268,42.56,53.04,2.33,3.51,1.585,1.661,407891564,43.2,2.7366,0.35839,42.448,64.49,37.63,113.44,32.61,45.05,73.36,9245862,364485,0.2076,33.86
8153,140.2555249,2060215,50727,980788,210529,336780,9306,262223878,1628589,26,50,52,48,0.70693,7.386,0.020628,3315,42.45,43.85,8.369,3.3,2.767,1.531,724211698,19.99,2.2411,0.44094,38.455,70.23,13.61,94.93,36.56,43.24,66.81,9318531,690267,0.3292,47.5
8154,515.6229671,31517676,50874,11680936,104642,204447,140967,302720599,1115850,47,46,41,77,0.304,9.482,0.020673,3717,43.23,57.11,10.036,5.66,0.62,1.525,242405423,40.99,2.755,0.44546,41.146,76.52,24.61,115.55,36.26,48.12,67.22,9114884,451813,0.2838,31.9
8155,25.23509872,15965739,73750,7836374,66604,116604,182042,188169499,1063925,44,11,78,39,0.38263,9.528,0.060155,1915,43.26,49.87,4.432,5.61,0.217,1.417,731815859,38.18,2.329,0.0389,39.749,49.32,13.66,99.03,34.52,46.89,77.56,4751604,872099,0.0852,45.42
8156,589.8037683,25175579,53160,2538197,309996,307471,107649,844079373,3337610,44,3,93,38,0.2961,9.822,0.046783,7135,43.87,46.6,9.056,5.63,4.095,1.635,617850999,23.15,2.5517,0.35274,37.937,28.2,14.55,111.26,41.69,45.08,79.3,6838958,775512,0.1808,32.99
8157,937.471096,37443814,22103,1009407,153198,83408,70970,588740471,633616,29,8,80,70,0.75299,8.098,0.09264,7665,43.73,59.9,7.618,2.74,2.349,1.524,874498045,29.03,2.8751,0.23242,36.517,37.65,31.24,109.37,43.09,48.65,71.22,11050885,254072,0.11,42.63
8158,277.7443933,18685982,72158,12172669,143900,75556,157601,319261875,429970,28,27,65,42,0.28418,7.705,0.118133,2055,42.96,59.21,6.573,2.27,3.302,1.68,651693867,34.13,2.6517,0.33717,39.762,42.94,17.74,115.96,33.65,48.21,68.62,3135719,324882,0.2578,44.8
8159,212.8266078,30566347,29327,6889486,42633,192779,169446,798564122,1581269,18,15,50,77,0.60444,7.246,0.1057,9634,42.82,58.34,16.191,5.67,1.479,1.433,681427235,20.18,2.8635,0.11429,35.712,68.21,16.95,109.87,34.44,49.27,64.57,2671401,266978,0.2674,45.43
8160,3396.97934,12940086,80925,3947437,298017,97239,43172,527818231,479579,21,39,18,57,0.91921,9.353,0.108496,2692,43.95,43.63,7.221,5.07,3.886,1.437,299571299,42.68,2.4244,0.22173,36.939,48.84,15.36,106.32,35.77,47.57,67.58,9587292,690600,0.3586,47.32
8161,53.05466539,15828525,29158,62160,334683,329707,77292,370053467,1161353,39,20,27,70,0.3065,8.798,0.09112,9725,43.64,43.34,13.797,2.59,0.357,1.636,540283206,43.83,2.7233,0.04346,38.292,68.75,41.25,99.02,32.82,47.2,77.58,11445526,281371,0.1715,36.71
8162,286.7646717,27452320,19879,1514345,231828,333112,104745,759729928,772139,12,13,15,33,0.38658,7.824,0.114408,7215,42.72,53.46,14.267,4.29,0.55,1.529,812254581,28.26,2.5186,0.21412,41.513,54.87,44.94,102.85,34.65,45.28,73.79,1437450,541923,0.2832,33.45
8163,845.8027431,28374125,76189,8847212,214113,109162,6264,731099795,2245485,38,12,90,64,0.33667,9.679,0.123151,5995,42.54,47.78,13.852,4.8,0.533,1.622,387448888,37.34,2.8827,0.25269,42.081,70.82,26.5,93.2,36.38,49.43,68.04,4890578,367283,0.3168,35.12
8164,465.0553878,14688801,70040,4371602,382454,169254,159122,440618376,3546758,31,45,63,74,0.52806,8.455,0.081981,6092,43.26,58.01,11.551,3.58,3.849,1.665,698657368,30.64,2.2356,0.43564,38.765,67.74,37.23,101.65,42.38,43.92,79.36,6176654,215710,0.252,43.23
8165,90.77414799,4652019,89295,427487,260894,69371,44913,728186866,2142483,3,17,55,60,0.35456,8.825,0.117685,9472,43.26,56.78,7.732,2.47,1.506,1.483,866520573,14.73,2.6136,0.12893,44.523,63.06,36.78,105.56,36.24,47.2,66.32,8481105,534247,0.1601,39.87
8166,5338.897562,36955130,102799,11968074,51469,82659,165382,775531614,1631142,12,6,14,44,0.7568,8.667,0.128108,5178,42.75,50.79,5.615,2.74,2.28,1.521,867236616,20.27,2.2789,0.39331,36.457,26.86,41.96,116.7,39.21,47.16,64.33,3487845,708112,0.3068,34.22
8167,169.9155557,1341833,33842,11359715,233357,143100,112824,803053786,3535541,19,37,42,46,0.97772,8.28,0.101586,1895,43.71,43.61,5.126,3.22,3.245,1.663,257553833,21.02,2.8346,0.26374,41.935,22.79,35.86,118.58,44.63,45.94,78.91,7093715,598029,0.2279,40.19
8168,130.3541948,15072012,116994,8729178,25541,226674,25744,328732306,3456818,48,37,17,51,0.31616,9.701,0.062422,7356,42.68,52.44,13.122,3.6,3.013,1.671,764770616,20.47,2.3733,0.26122,41.358,50.85,24.67,116.13,41.13,44.86,62.56,2712969,602713,0.2052,45.77
8169,66.38051341,31877458,68598,1559276,103490,274684,187214,369274762,2576656,41,48,21,49,0.04006,7.805,0.116534,6731,42.44,47.81,10.587,2.66,2.441,1.43,445056246,21.24,2.784,0.16127,45.236,53.12,38.72,116.47,33.51,47.04,77.27,10093632,734655,0.0746,49.02
8170,1762.320416,10122499,110089,8004613,234790,235478,82037,670880912,803560,15,24,65,69,0.94802,9.595,0.097173,3002,43.54,50.52,6.241,3.02,0.483,1.436,425863279,43.45,2.4091,0.18421,42.533,55.98,16.48,98.69,37.22,47.6,73.58,8516599,636698,0.3784,41.79
8171,22.1211155,4990269,68289,7391226,424182,285055,70321,403131100,1588584,35,44,32,76,0.06277,8.189,0.041365,8385,42.97,53.36,13.847,2.2,4.078,1.58,660796121,18.58,2.8419,0.28758,36.757,25.01,13.4,120.26,43.48,44.91,62.72,10659842,454624,0.245,36.32
8172,713.8073986,35892234,69806,2265156,204383,237170,143509,58355114,2848881,43,40,18,58,0.96241,8.741,0.045871,4101,42.95,54.73,6.507,3.24,2.637,1.664,877603046,23.03,2.2312,0.12526,45.346,74.86,17.97,105.71,44.42,47.6,74.59,2557043,723123,0.389,33.91
8173,310.7974789,11129931,53772,8849882,67757,143737,25812,661941052,1031591,20,1,12,43,0.81354,7.794,0.083001,8043,43.88,58.19,1.767,5.3,1.591,1.468,591314802,37.15,2.2896,0.29608,37.613,41.71,33.22,99.3,41.8,44.67,64.12,6517455,631242,0.0679,34.92
8174,1148.217697,21751347,9104,2424445,19559,288191,84480,395271659,2480108,2,19,24,39,0.54535,9.427,0.083777,7393,43.96,50.35,8.014,4.73,3.511,1.559,569849364,22.2,2.657,0.33983,37.345,25.61,40.32,99.65,43.14,45.67,77.89,2462948,749634,0.3683,36.01
8175,14.47624763,1455171,11316,9329347,184393,243906,152965,716074618,473950,12,25,92,39,0.1475,8.566,0.044834,9684,42.93,47.81,7.736,1.95,1.838,1.563,435600976,18.95,2.7902,0.32631,38.339,47.24,37.21,100.93,41.53,47.58,66.01,11677856,304375,0.2594,42.66
8176,1029.318192,24060596,88889,8513362,431943,195015,132016,179547294,738197,10,19,46,42,0.95462,8.076,0.09654,2135,43.97,42.49,4.61,4.36,1.858,1.565,462550107,36.03,2.4069,0.19661,35.859,30.88,34.86,110.47,35.24,47.33,71.48,4715256,526519,0.1902,47.07
8177,137.2737754,20887759,14616,3918933,89971,143443,187352,673612360,492534,40,36,100,58,0.72005,8.616,0.122611,7284,43.62,59.89,15.687,2.57,3.14,1.521,758748571,44.84,2.3561,0.05801,43.81,38.64,16.65,120.09,44.28,43.13,75.3,11283204,386174,0.0589,34.21
8178,679.7283059,35479725,12128,1196038,409270,68674,169382,499243367,1130148,36,22,49,36,0.28919,8.568,0.045458,3165,42.72,54.52,8.891,4.29,2.588,1.417,797107814,26.02,2.287,0.36316,44.255,69.68,33.71,114.46,42.84,43.56,64.7,5911472,824336,0.1647,32.62
8179,52.6676671,10048798,117383,1948897,14746,288554,55569,667048980,1997734,31,26,78,74,0.72112,8.382,0.042513,2936,42.51,57.24,8.001,5.72,4.294,1.549,464924500,40.65,2.3129,0.09669,44.551,24.85,24.43,112.16,36.49,49.28,72.27,9231122,735287,0.0521,44
8180,324.4292194,24058788,120720,7290224,236844,107259,15987,157700933,394817,30,48,24,70,0.82516,9.145,0.043983,3933,42.72,46.87,16.701,4.15,3.445,1.681,792479750,20.1,2.8613,0.42248,40.341,39.24,23.7,95.39,33.01,48.11,72.69,4024941,752162,0.0581,47.59
8181,179.6389439,6742080,106277,10008194,251584,135434,162616,809537517,2371081,1,26,60,67,0.75448,7.989,0.101617,5318,42.54,48.16,5.682,2.67,0.476,1.602,835132768,43.57,2.5729,0.09325,36.465,24.8,20.51,119.04,40.98,44.17,73.8,4898119,534887,0.2845,46.57
8182,64.53546148,33075926,55225,1468535,412446,255843,175013,330423302,2315747,39,35,84,43,0.22585,8.13,0.048396,3078,43.38,54.81,11.352,1.99,3.475,1.518,764628540,24.74,2.795,0.0739,43.728,32.07,23.74,98.2,33.22,45.36,64.66,6476513,392391,0.1901,42.47
8183,1284.430116,20408672,45363,11825503,168383,128008,164579,399218238,1863129,14,17,88,65,0.77748,8.52,0.080106,8440,43.89,56.91,1.598,4.12,2.601,1.583,680411595,19.04,2.4316,0.38522,38.392,45.66,34.7,107.27,39.21,45.74,75.96,7012876,535130,0.1398,43.99
8184,423.0234994,13441571,19511,5800620,228953,52567,163196,263197864,486770,24,39,67,52,0.71006,9.286,0.03506,4616,42.53,48.38,13.481,3.99,1.742,1.556,475295406,21.57,2.4068,0.38509,36.538,61.34,26.84,116.92,41.3,44.93,73.31,9547327,230151,0.2988,36.52
8185,1589.795271,28340324,48302,10214082,11765,154497,9542,496135777,1672122,31,35,15,56,0.89346,9.507,0.044189,1344,43.35,48.75,6.456,5.07,3.486,1.516,366377904,40.11,2.7363,0.19246,42.006,63.94,18.82,118.11,44.25,44.73,73.72,5601531,722760,0.3647,40.15
8186,98.32200576,13443021,60303,5823583,329624,268997,81174,591937836,3652985,47,30,87,42,0.32394,9.203,0.091756,7086,43.03,50.22,6.719,2.01,2.604,1.63,279391550,33.52,2.4607,0.02744,36.121,58.75,23.4,109,38.31,43.11,66.49,9194537,559235,0.3488,44.63
8187,319.4422261,15476625,106833,8343618,279534,294343,5233,631363564,1559659,8,24,98,69,0.73761,9.707,0.045539,3299,42.58,47.8,12.755,2.74,0.713,1.504,550293823,40.14,2.7509,0.21203,41.743,28.33,41.55,111.31,37.54,43.8,75.67,4760682,672281,0.1811,37.18
8188,124.043513,19382831,36822,12966237,158218,153455,168784,367503916,2495292,33,12,76,44,0.51636,8.45,0.055729,7025,43.44,46.17,7.879,4.32,0.267,1.628,649901983,21.48,2.2345,0.21836,43.346,77.53,40.07,115.95,44.55,46.44,69.34,3374323,342600,0.1762,45.11
8189,1665.456235,26489351,32971,13160148,200984,305269,130314,411563924,668529,29,23,79,39,0.67776,7.342,0.116136,8558,43.93,50.06,15.232,2.17,2.501,1.474,860596893,37.15,2.2387,0.22347,41.147,35.41,19.08,105.81,32.43,43.35,74.67,9600793,813770,0.0915,43.28
8190,106.8668135,20993266,72886,9486223,134627,86953,74887,64704880,1601185,20,50,26,61,0.13576,7.909,0.08142,10030,43.47,58.03,14.27,3.75,3.753,1.519,732296364,45.57,2.3613,0.14597,44.161,41.72,40.25,115.11,33.32,49.14,73.15,5965820,342182,0.3091,43.74
8191,9.016403546,38141169,115662,3770760,73677,131329,178835,430572613,1644029,8,33,49,33,0.12826,8.23,0.055121,2339,43.38,51.64,8.836,2.69,1.426,1.483,687243926,23.43,2.2385,0.05291,41.648,28.53,18.55,95.28,35.38,44.48,68.16,4904107,213883,0.1205,48.65
8192,37.59126451,5584791,83517,6738827,341837,158934,112371,343669193,3657691,14,39,42,33,0.44297,7.318,0.014697,5984,42.7,56.1,15.637,2.94,3.214,1.471,781443816,36.58,2.7826,0.14884,40.166,29.7,24.88,102.64,36.14,45.93,79.38,8051030,683941,0.2523,41.66
8193,64.77758824,14450922,19845,1780099,86526,135190,74011,549383374,2633827,8,48,67,54,0.87078,9.784,0.085847,8323,43.45,52.72,7.423,4.37,3.495,1.52,571815548,22.64,2.8682,0.01643,35.967,32.14,38.82,111.37,37.3,45.79,67.54,9777387,216520,0.3448,38.33
8194,1752.839952,34402717,109815,6282407,114241,185760,172983,143349487,1504863,39,42,18,73,0.54122,8.218,0.03436,10005,43.45,52.45,15.45,3.27,4.271,1.657,608504898,15.09,2.811,0.42011,36.712,44.62,22.21,112.3,35.5,45.32,74.74,7323878,743606,0.2395,41.89
8195,1445.956671,26673912,92892,1873984,24385,280879,178814,511663728,2724652,9,43,62,62,0.64639,7.685,0.023707,1877,43.5,53.74,9.875,4.93,2.013,1.514,833075049,19.44,2.3194,0.43761,38.028,74.84,14.14,116.48,39.2,48.75,69.9,8193662,806688,0.2446,32.23
8196,1122.20629,25958472,7055,11050699,270209,157433,177681,533985730,386616,36,19,54,50,0.7007,8.058,0.063634,5772,42.89,42.62,8.328,3.46,0.282,1.49,801724601,30.84,2.3697,0.13959,43.394,60.88,31.48,103.91,38.06,48.61,75.42,7542986,766073,0.2404,44.02
8197,23.85293336,14478668,111207,1995236,40853,309676,129884,527386529,2425314,41,38,35,62,0.94003,8.036,0.109783,5046,43.21,47.1,14.676,2.08,2.085,1.481,346308492,22.54,2.5316,0.01239,41.992,74.26,32.38,93.47,45.15,43.36,72.25,3975759,305155,0.2124,38.95
8198,47.89189779,27061606,93064,13129772,273729,260335,153059,843550702,857084,44,38,83,63,0.05705,8.691,0.050012,8296,43.72,51.61,10.62,2.19,0.864,1.583,722809341,41.01,2.3737,0.14707,42.458,48.3,36.12,103.52,34.55,47.79,69.92,6214231,394698,0.3439,39.01
8199,217.1919318,9321378,112824,1821806,15786,236503,41070,191047906,982469,19,27,42,67,0.49551,9.443,0.040979,1626,43.93,52.04,14.603,3.8,0.249,1.64,278913977,36.67,2.658,0.1821,38.367,39.74,28.28,109.51,33.79,43.3,74.49,8763779,766559,0.1876,39.2
8200,99.11823453,13098204,112868,9154177,191883,123123,43304,458548023,722366,35,31,70,50,0.5616,8.195,0.112309,8004,42.72,49.04,14.583,4.13,0.946,1.549,366571777,42.47,2.4106,0.07267,36.438,44.75,24.81,107.78,43.03,45.59,76.31,10235841,383124,0.0842,40.32
8201,22.58957255,7501654,80837,385185,95558,219105,7547,417631098,697237,16,30,19,45,0.07702,9.638,0.050411,3665,43.49,51.16,1.087,1.91,2.072,1.676,505774604,27.59,2.8383,0.38287,38.068,64.26,16.08,106.43,35.81,48.44,64.31,2343996,767495,0.2252,33.14
8202,13.6899722,17103256,75141,8912524,66188,271847,149000,188698727,351597,30,10,88,72,0.70077,9.083,0.036071,7899,43.39,54.14,13.822,4.21,4.055,1.629,629580613,38.64,2.73,0.04978,44.831,39.02,32.71,103.9,38.87,46.2,79.38,2800653,517972,0.0877,35.57
8203,161.9871836,36863115,90289,286385,292155,258004,15983,298194623,3089592,10,1,80,59,0.01765,8.312,0.090354,2277,42.53,45.65,9.885,2.92,2.543,1.505,373635900,33.7,2.8589,0.36224,39.093,45.25,13.67,117.08,43.13,46.12,64.49,6364625,777848,0.3073,33.55
8204,1086.475963,34622668,69805,237481,262497,269809,106990,242068052,951571,40,18,41,45,0.91054,7.547,0.040856,8381,42.62,46.39,10.519,3.07,0.641,1.438,239780333,44.35,2.2631,0.35539,36.916,58.67,24.53,106.2,34.92,47.9,67.69,4833908,833654,0.1178,48.9
8205,529.7345825,13122375,13215,9175041,55253,328525,67605,677606005,1929120,46,35,51,50,0.86137,8.7,0.102391,9198,43.05,47.44,12.204,3.25,1.687,1.473,792459566,26.34,2.2969,0.19618,37.884,27.33,21.02,114.14,43.57,48.43,66.66,2943888,508361,0.3118,46.33
8206,1979.081268,16628429,23176,8807026,266127,215437,126864,433019413,3452593,42,14,43,66,0.54216,9.777,0.127094,8764,42.42,44.44,5.954,2.95,1.284,1.567,875102403,19.85,2.3775,0.34548,44.167,63.56,34.88,106.63,32.86,48.68,74.59,12003928,255756,0.3257,49
8207,463.0745691,29351576,87645,10047752,338001,251506,109135,776287065,1311339,3,42,14,69,0.76545,9.299,0.074227,2084,43.47,49.17,3.48,3.83,4.029,1.58,292080023,36.85,2.7594,0.17289,42.119,62.96,18.92,92.26,38.63,43.24,74.63,3535026,667652,0.1361,37.1
8208,49.65125868,20429100,76189,13159489,241987,271985,174414,784619540,3496690,32,14,94,40,0.26304,7.819,0.020172,5289,43.85,52.36,4.731,3.17,4.298,1.424,343165360,24.86,2.8715,0.32657,37.086,24.89,14.18,93.42,42.64,45.95,63.37,5977019,430579,0.109,38.93
8209,685.1323704,29768958,111927,11573804,94989,91384,161348,482073954,2765159,2,47,80,49,0.80987,8.457,0.06841,4139,42.84,46.37,11.373,4.33,1.183,1.5,868882909,17.07,2.3805,0.44211,37.703,46.94,14.43,100.34,42.52,46.2,71.11,3388224,224093,0.2475,35.55
8210,177.495729,12451090,83291,12037154,111328,317547,139726,225716084,2166950,20,19,67,77,0.91509,8.726,0.0824,7080,43.21,46.82,11.008,5.67,4.167,1.663,467293183,44.01,2.4082,0.07698,44.702,59.75,37.43,113.27,32.29,47.69,71.22,3554627,535792,0.2579,46.34
8211,130.1748014,11580629,17127,10082029,427598,127898,28420,518405127,2077472,43,44,94,52,0.65195,8.651,0.078117,1625,42.57,54.25,16.139,2.72,0.945,1.488,296106265,27.79,2.703,0.1836,43.758,44.43,21.9,98.73,35.17,46.04,79.37,10786285,393131,0.0567,46.94
8212,303.6844925,25371251,12668,11641335,404426,208879,118942,139076870,3673515,41,32,32,54,0.2018,9.124,0.088451,9409,42.45,55.87,5.733,4.43,0.972,1.489,713990879,37.97,2.7187,0.41631,45.558,42.94,13.37,119.72,44.16,44.81,77.7,2373535,584789,0.2321,34.56
8213,178.6219663,7850803,21431,10593810,181214,228176,188997,780878282,833096,30,32,79,78,0.67595,9.524,0.112207,8553,43.17,43.74,7.834,2.47,2.5,1.534,489535991,35.51,2.434,0.24407,37.345,34.44,44.38,116.58,32.89,43.09,77.43,2755563,266285,0.335,46.55
8214,1759.48977,8263579,67187,7082154,87456,234656,939,750182702,3392970,50,41,20,36,0.81752,9.214,0.105073,4853,43.48,59.66,10.351,2.95,1.788,1.653,602254166,18.52,2.6461,0.27732,43.637,65.22,44.28,118.83,39.49,45.34,69.72,7725584,606053,0.3818,32.16
8215,84.09353896,4487221,71247,9493529,66000,268644,125140,685983270,465771,15,6,51,40,0.74162,8.275,0.11907,4657,42.8,42.77,9.839,4.47,0.878,1.557,704821684,21.48,2.531,0.16978,42.343,52.1,15.36,107.12,40.94,45.99,65.19,5019015,475297,0.1048,48.21
